S.NO.,REFUND DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BANK REFUND REF.NO.","REFUND AMOUNT",DEBITED ON,"CUST.ACC.NO.",REMARKS
35,15-Jan-2024,100004696296906,239256812141628,1545838,3000.84,16-Jan-2024,,
36,15-Jan-2024,100004451239501,122416751220474,1545840,795.28,16-Jan-2024,,
37,15-Jan-2024,100004730932414,758461822499066,1545841,542.7,16-Jan-2024,,
38,15-Jan-2024,100004722326101,114549820123922,1545842,445.28,16-Jan-2024,,
39,15-Jan-2024,100004722807762,178659820306521,1545843,1700.28,16-Jan-2024,,
40,15-Jan-2024,100004694657066,124707811532468,1545844,2210,16-Jan-2024,,
41,15-Jan-2024,100004680939866,213290807989637,1545846,1315,16-Jan-2024,,
42,15-Jan-2024,100004710636296,636467816518669,1545848,880,16-Jan-2024,,
43,15-Jan-2024,100004725476571,109274821359489,1545850,3100.56,16-Jan-2024,,
44,15-Jan-2024,100004730173096,163100822362291,1545851,2119.1,16-Jan-2024,,
45,15-Jan-2024,100004730119122,825906822361311,1545852,1017.7,16-Jan-2024,,
46,15-Jan-2024,100004720708908,172304819819312,1545853,995.28,16-Jan-2024,,
47,15-Jan-2024,100004716905385,162734818400553,1545855,260,16-Jan-2024,,
48,15-Jan-2024,100004729551673,385341822332417,1545856,11376.8,16-Jan-2024,,
49,15-Jan-2024,100004730089649,293578822364154,1545857,823.05,16-Jan-2024,,
50,15-Jan-2024,100004727087866,128621821834063,1545858,920.56,16-Jan-2024,,
51,15-Jan-2024,100004691880300,146496810778062,1545861,575,16-Jan-2024,,
52,15-Jan-2024,100004727075481,180297821829187,1545862,460.28,16-Jan-2024,,
53,15-Jan-2024,100004651583783,588597799718399,1545863,75.28,16-Jan-2024,,
54,15-Jan-2024,100004725476639,853290821364884,1545865,5790,16-Jan-2024,,
55,15-Jan-2024,100004720992439,141926819859957,1545866,1315.28,16-Jan-2024,,
56,15-Jan-2024,100004721037011,732408819829694,1545867,1085.28,16-Jan-2024,,
57,15-Jan-2024,100004722225320,263967820100267,1545868,1675,16-Jan-2024,,
58,15-Jan-2024,100004725723236,595819821416273,1545869,3880,16-Jan-2024,,
59,15-Jan-2024,100004726631555,388353821598087,1545870,110.28,16-Jan-2024,,
60,15-Jan-2024,100004729583578,473628822332978,1545871,2959.1,16-Jan-2024,,
61,15-Jan-2024,100004729997485,157152822361487,1545872,533.05,16-Jan-2024,,
62,15-Jan-2024,100004730183063,107892822362200,1545873,188.05,16-Jan-2024,,
63,15-Jan-2024,100004730473958,757869822430220,1545874,2957.7,16-Jan-2024,,
64,15-Jan-2024,100004730954221,119200822497075,1545875,542.7,16-Jan-2024,,
65,15-Jan-2024,100004534349618,203929771766764,1545811,345,16-Jan-2024,,
66,15-Jan-2024,100004730189091,196943822363821,1545822,698.05,16-Jan-2024,,
67,15-Jan-2024,100004651676276,164503799715702,1545839,55,16-Jan-2024,,
68,15-Jan-2024,100004617243484,137760791897404,1545847,690.56,16-Jan-2024,,
69,15-Jan-2024,100004731363134,467864822531882,1545860,1865.4,16-Jan-2024,,
